Coefs,StdErr,pValue,tStat,R2,adjR2,Event,Security,RegressVar,nObs
-0.0188430408099343,0.0418739527685997,0.652714537749578,-0.449994317805704,0.000950756991354496,0.000950756991354496,University of Michigan Sentiment,USSV0C2Curncy,SurpriseZscore,144
11.4250849732825,10.0342875219215,0.254868148744715,1.13860450463698,0.0104466759271696,0.0104466759271695,CPI MoM,USSV0C2Curncy,SurpriseZscore,70
-312.027554336027,213.91029766834,0.144652068767684,-1.45868412010634,0.185780170155956,0.185780170155956,FOMC Rate Decision,USSV0C2Curncy,SurpriseZscore,48
-7.53553876291849,9.36435137120583,0.420990032648585,-0.804704828365294,0.00856601980329863,0.00856601980329863,GDP Annualized QoQ,USSV0C2Curncy,SurpriseZscore,74
-0.00205304995629298,0.0216901023136603,0.924589839210952,-0.0946537700285527,-2.90167929246632e-05,-2.90167929246632e-05,Initial Jobless Claims,USSV0C2Curncy,SurpriseZscore,318
0.00421087782653349,0.0884595924390611,0.962033219071532,0.0476022747836456,-0.0123999492538049,-0.0123999492538049,ISM Manufacturing,USSV0C2Curncy,SurpriseZscore,51
0.0186518143404878,0.0872837820740574,0.830787532833734,0.213691637750784,-0.0571064208512162,-0.0571064208512162,Change in Non-farm Payrolls,USSV0C2Curncy,SurpriseZscore,71
4.97884680649332,15.1721931104183,0.742793684137983,0.328156039819616,0.000825030041889607,0.000825030041889607,PCE Core Deflator MoM,USSV0C2Curncy,SurpriseZscore,39
-9.35495797430602,14.2341153638398,0.511038894957531,-0.657220890458091,0.0173841992447281,0.0173841992447281,Retail Sales Advance MoM,USSV0C2Curncy,SurpriseZscore,55
-12.1895687433879,7.35438355871171,0.0974272739722077,-1.65745621588483,-0.0308143755569927,-0.0308143755569927,Unemployment Rate,USSV0C2Curncy,SurpriseZscore,71
-0.0144515492189702,0.039790667567631,0.716463395250813,-0.363189413558025,0.000824083601745351,0.000824083601745351,University of Michigan Sentiment,USSV0F2Curncy,SurpriseZscore,144
7.10401510650562,12.049096238583,0.555466200093905,0.589589041853403,0.00105443079506717,0.00105443079506717,CPI MoM,USSV0F2Curncy,SurpriseZscore,70
-249.43794834433,165.343476636299,0.131399828695806,-1.50860471437292,0.206085167121066,0.206085167121066,FOMC Rate Decision,USSV0F2Curncy,SurpriseZscore,48
-11.3364954731196,8.85964974538766,0.200698255266841,-1.27956474566293,0.025706611127536,0.025706611127536,GDP Annualized QoQ,USSV0F2Curncy,SurpriseZscore,74
-0.00942775988227968,0.0223126025757633,0.672637687619147,-0.422530713316268,-0.00310777044714738,-0.00310777044714738,Initial Jobless Claims,USSV0F2Curncy,SurpriseZscore,318
0.0333251002912823,0.0868093345258152,0.701061132268957,0.383888443256895,-0.00920463206279742,-0.00920463206279742,ISM Manufacturing,USSV0F2Curncy,SurpriseZscore,51
-0.0439283656133665,0.0884469896897293,0.619426571878519,-0.496663207730037,-0.0780431858281621,-0.0780431858281621,Change in Non-farm Payrolls,USSV0F2Curncy,SurpriseZscore,71
15.2508635180224,15.1087157736371,0.312778846390858,1.00940832738632,-0.0172746449555898,-0.0172746449555898,PCE Core Deflator MoM,USSV0F2Curncy,SurpriseZscore,39
-5.77064510052381,14.1909927608629,0.68427138905926,-0.406641395550463,0.0046240026295542,0.0046240026295542,Retail Sales Advance MoM,USSV0F2Curncy,SurpriseZscore,55
-11.2014694288762,6.70623964767152,0.0948589219650007,-1.67030556874976,-0.0570394671104852,-0.0570394671104852,Unemployment Rate,USSV0F2Curncy,SurpriseZscore,71
-0.0454644494099666,0.0478139371743916,0.341674503373521,-0.950861863647502,0.00355579280087182,0.00355579280087182,University of Michigan Sentiment,USSV012Curncy,SurpriseZscore,144
11.7828589232213,13.7729046244062,0.392268819013291,0.855510093516626,-0.0121074473228409,-0.0121074473228409,CPI MoM,USSV012Curncy,SurpriseZscore,70
-138.483285217005,76.2443279543273,0.0693229328508198,-1.81630934303678,-0.017959552237131,-0.017959552237131,FOMC Rate Decision,USSV012Curncy,SurpriseZscore,48
-16.1850399981249,9.06604692204437,0.0742229259086302,-1.78523673407982,0.031750603332776,0.031750603332776,GDP Annualized QoQ,USSV012Curncy,SurpriseZscore,74
-0.0057936732285386,0.0231881495858847,0.802699547329484,-0.249854918654888,-0.00507071284210081,-0.00507071284210081,Initial Jobless Claims,USSV012Curncy,SurpriseZscore,318
0.0270551085299122,0.075894919461821,0.721480262693215,0.356481154756641,0.000393799790042948,0.000393799790042948,ISM Manufacturing,USSV012Curncy,SurpriseZscore,51
0.00226220778614783,0.0858263602935968,0.978971825413922,0.02635796016992,-0.0393253959175115,-0.0393253959175115,Change in Non-farm Payrolls,USSV012Curncy,SurpriseZscore,71
22.3225541615781,15.2916530199693,0.144348660692996,1.45978686100366,0.00563124033797158,0.00563124033797147,PCE Core Deflator MoM,USSV012Curncy,SurpriseZscore,39
-2.70223149757296,14.5620866377073,0.85278493921523,-0.185566228577144,-0.0264219907721781,-0.0264219907721781,Retail Sales Advance MoM,USSV012Curncy,SurpriseZscore,55
-2.04366537904431,8.03572666209204,0.799246487374544,-0.254322411025397,-0.0386873229028486,-0.0386873229028486,Unemployment Rate,USSV012Curncy,SurpriseZscore,71
-0.0612583561416393,0.0557310178899968,0.271690062210022,-1.09917884978438,0.00453589530298903,0.00453589530298903,University of Michigan Sentiment,USSV022Curncy,SurpriseZscore,144
19.3176048909124,18.0234808821824,0.283808923903717,1.0718021128765,-0.0175074596256393,-0.0175074596256393,CPI MoM,USSV022Curncy,SurpriseZscore,70
50.425223188698,45.3506146118984,0.266182335831367,1.1118972393258,-0.0221581690238275,-0.0221581690238275,FOMC Rate Decision,USSV022Curncy,SurpriseZscore,48
-23.4689946137308,12.2181221808269,0.0547525341950073,-1.92083482767583,0.0318339292970083,0.0318339292970085,GDP Annualized QoQ,USSV022Curncy,SurpriseZscore,74
-0.0113442504798863,0.029927094250934,0.704641171782459,-0.379062878098572,-0.00394600586262772,-0.00394600586262772,Initial Jobless Claims,USSV022Curncy,SurpriseZscore,318
0.0478819324617317,0.0834557761623109,0.566143630763737,0.573740185084462,-0.00657985139753947,-0.00657985139753947,ISM Manufacturing,USSV022Curncy,SurpriseZscore,51
0.0608837139442929,0.0869672976903964,0.483879871499964,0.70007595453913,-0.00148343922048855,-0.00148343922048855,Change in Non-farm Payrolls,USSV022Curncy,SurpriseZscore,71
22.9463785398972,17.8603598056273,0.198874154683313,1.28476574882144,-0.00720839313852717,-0.00720839313852717,PCE Core Deflator MoM,USSV022Curncy,SurpriseZscore,39
-2.56758935663682,15.1738101903628,0.86562996452203,-0.169211906859593,-0.0649544173826446,-0.0649544173826446,Retail Sales Advance MoM,USSV022Curncy,SurpriseZscore,55
-1.91313134111897,5.90833658118187,0.746087924056123,-0.323802023603787,-0.00681660017326791,-0.00681660017326791,Unemployment Rate,USSV022Curncy,SurpriseZscore,71
-0.0546150478805569,0.0648717991556437,0.399848416068218,-0.841891986832702,-0.00539285985483384,-0.00539285985483384,University of Michigan Sentiment,USSV0C5Curncy,SurpriseZscore,144
-20.3472599134974,22.2886644297672,0.36129659698715,-0.91289722529642,0.0213506866136,0.0213506866135998,CPI MoM,USSV0C5Curncy,SurpriseZscore,70
-276.008539440837,194.566214858173,0.156020303116804,-1.41858410331943,0.09219463301542,0.09219463301542,FOMC Rate Decision,USSV0C5Curncy,SurpriseZscore,48
14.1727882327382,9.39253375135786,0.131313617141913,1.5089419541015,0.02350362284216,0.02350362284216,GDP Annualized QoQ,USSV0C5Curncy,SurpriseZscore,74
0.00339648277067284,0.0229176574852258,0.882181972768972,0.148203749570061,-0.00763003311903621,-0.00763003311903621,Initial Jobless Claims,USSV0C5Curncy,SurpriseZscore,318
0.057444002776887,0.0490870588073675,0.241901424151186,1.17024739661659,0.00576052837721386,0.00576052837721397,ISM Manufacturing,USSV0C5Curncy,SurpriseZscore,51
-0.115571489173933,0.072385027342454,0.110350108850096,-1.59662147569778,-0.243415535616051,-0.243415535616051,Change in Non-farm Payrolls,USSV0C5Curncy,SurpriseZscore,71
-1.13208025594412,11.216492258708,0.919606049924369,-0.10092997256475,0.000269288847546401,0.000269288847546512,PCE Core Deflator MoM,USSV0C5Curncy,SurpriseZscore,39
-10.8092831062207,17.9590555013669,0.547250801365171,-0.601884832161577,0.0107972599787188,0.0107972599787188,Retail Sales Advance MoM,USSV0C5Curncy,SurpriseZscore,55
-8.41488782655262,6.89717580909359,0.222446554251759,-1.22004832984799,-0.264259339226303,-0.264259339226303,Unemployment Rate,USSV0C5Curncy,SurpriseZscore,71
-0.0941105724361484,0.073696964804247,0.201604410756567,-1.27699387194742,0.0137391831173347,0.0137391831173347,University of Michigan Sentiment,USSV0F5Curncy,SurpriseZscore,144
-7.56966846573552,13.054931676918,0.562027847500546,-0.579832101237208,-0.00446181329681017,-0.00446181329681017,CPI MoM,USSV0F5Curncy,SurpriseZscore,70
-268.103495026241,179.20347216103,0.134631697641174,-1.49608426551762,0.0912428369859687,0.0912428369859686,FOMC Rate Decision,USSV0F5Curncy,SurpriseZscore,48
4.71813029931108,8.84720566110464,0.593832536570928,0.533290451249891,-0.00644764964176847,-0.00644764964176847,GDP Annualized QoQ,USSV0F5Curncy,SurpriseZscore,74
-0.00540788807116272,0.0223419375972026,0.808740654862351,-0.242050988086183,-0.00862894428452177,-0.00862894428452177,Initial Jobless Claims,USSV0F5Curncy,SurpriseZscore,318
0.085340036520824,0.0536701927922508,0.11181620086696,1.59008254080924,0.00119948031349093,0.00119948031349093,ISM Manufacturing,USSV0F5Curncy,SurpriseZscore,51
-0.123249415992021,0.0680572627618102,0.0701460532794431,-1.8109663978608,-0.130806771007918,-0.130806771007918,Change in Non-farm Payrolls,USSV0F5Curncy,SurpriseZscore,71
8.37940696698121,11.7477886298042,0.475675444600462,0.713275258096032,-0.0130794801325771,-0.0130794801325771,PCE Core Deflator MoM,USSV0F5Curncy,SurpriseZscore,39
-2.21156421575406,19.6741725531839,0.91049871041926,-0.112409516068627,-0.00274845294292447,-0.00274845294292447,Retail Sales Advance MoM,USSV0F5Curncy,SurpriseZscore,55
-8.7228178120949,6.53380622145571,0.181867004143087,-1.33502854483975,-0.155795080347229,-0.155795080347229,Unemployment Rate,USSV0F5Curncy,SurpriseZscore,71
-0.124472417967142,0.0840564823320183,0.138654869607657,-1.48081878415377,0.019303763337524,0.0193037633375239,University of Michigan Sentiment,USSV015Curncy,SurpriseZscore,144
-2.39477585708322,18.491460345424,0.896956387894783,-0.12950712449684,-0.0131537978350171,-0.0131537978350171,CPI MoM,USSV015Curncy,SurpriseZscore,70
-249.956111625934,161.6872306333,0.122123011263281,-1.54592363693102,0.0222096667031517,0.0222096667031517,FOMC Rate Decision,USSV015Curncy,SurpriseZscore,48
2.59927078383213,8.87078953660402,0.769510997561729,0.293014592794319,-0.0140518217214358,-0.0140518217214358,GDP Annualized QoQ,USSV015Curncy,SurpriseZscore,74
-0.00329524911682797,0.0252498761018277,0.896166458772287,-0.130505555890211,-0.00933792650007814,-0.00933792650007814,Initial Jobless Claims,USSV015Curncy,SurpriseZscore,318
0.108408270245059,0.0747443185073636,0.146950323142773,1.45038810186461,0.000862813654335493,0.000862813654335493,ISM Manufacturing,USSV015Curncy,SurpriseZscore,51
-0.0974744462352998,0.0664691605737774,0.142522678932794,-1.46646121891532,-0.122408970958541,-0.122408970958541,Change in Non-farm Payrolls,USSV015Curncy,SurpriseZscore,71
13.0349110067088,11.8999667096808,0.273352935047675,1.09537373714708,0.0133002516523036,0.0133002516523038,PCE Core Deflator MoM,USSV015Curncy,SurpriseZscore,39
1.92295990943206,20.2792892951533,0.924454757424388,0.0948238314195582,-0.000451844278962499,-0.000451844278962499,Retail Sales Advance MoM,USSV015Curncy,SurpriseZscore,55
-3.95746428072885,6.32526610049824,0.531538152101993,-0.62565973001786,-0.143505720734768,-0.143505720734768,Unemployment Rate,USSV015Curncy,SurpriseZscore,71
-0.158960930073505,0.1030426221128,0.12291046804868,-1.54267163251622,0.0220119289513985,0.0220119289513985,University of Michigan Sentiment,USSV025Curncy,SurpriseZscore,144
11.0645186607825,22.2126111740931,0.618400328251101,0.498118774693505,-0.00302185180294212,-0.00302185180294212,CPI MoM,USSV025Curncy,SurpriseZscore,70
-203.464101348898,135.173441908879,0.132270694220799,-1.50520766857483,-0.0179955424567961,-0.0179955424567961,FOMC Rate Decision,USSV025Curncy,SurpriseZscore,48
0.875065254601058,9.2907909681313,0.924961164909452,0.0941863031471329,-0.0175961493567391,-0.0175961493567391,GDP Annualized QoQ,USSV025Curncy,SurpriseZscore,74
-0.00179161708326538,0.0292736736125473,0.951198072767505,-0.0612023317257132,-0.00638701112860951,-0.00638701112860951,Initial Jobless Claims,USSV025Curncy,SurpriseZscore,318
0.116012116337458,0.088936624380134,0.192085037262338,1.30443579510728,-0.00278493246576605,-0.00278493246576605,ISM Manufacturing,USSV025Curncy,SurpriseZscore,51
-0.0812194405575405,0.0631903373302236,0.198682495161236,-1.28531424247824,-0.0964434215585415,-0.0964434215585415,Change in Non-farm Payrolls,USSV025Curncy,SurpriseZscore,71
22.314128311705,13.0051927994423,0.0862012093264276,1.71578604452998,0.0358798546099625,0.0358798546099625,PCE Core Deflator MoM,USSV025Curncy,SurpriseZscore,39
6.89763320008873,20.7414503995625,0.739471666444016,0.332553079327289,0.00276875734112281,0.00276875734112281,Retail Sales Advance MoM,USSV025Curncy,SurpriseZscore,55
-2.44262554820764,5.99235707930112,0.683550110901381,-0.407623497045092,-0.111773950333006,-0.111773950333006,Unemployment Rate,USSV025Curncy,SurpriseZscore,71
-0.0306691857565362,0.0520239682021162,0.555512293205646,-0.589520307973905,-0.0172668508777025,-0.0172668508777025,University of Michigan Sentiment,USSV0C10Curncy,SurpriseZscore,144
-1.47810050449003,9.64273836444279,0.878172437057311,-0.153286384907058,-0.00285258451271497,-0.00285258451271497,CPI MoM,USSV0C10Curncy,SurpriseZscore,70
