Coefs,StdErr,pValue,tStat,R2,adjR2,Event,Security,RegressVar,nObs
0.0197798700105303,0.0410233836659989,0.629691677683786,0.482160861511878,0.00071930800248543,0.00071930800248543,University of Michigan Sentiment,USSV0C2Curncy,SurpriseZscore,145
2.98354518760741,6.28901244715409,0.63521042108193,0.474405991827465,0.00153001265251063,0.00153001265251063,CPI MoM,USSV0C2Curncy,SurpriseZscore,82
-60.0000000000002,52.6087445202791,0.254080214390144,-1.1404948083654,-0.0221530918638939,-0.0221530918638939,FOMC Rate Decision,USSV0C2Curncy,SurpriseZscore,50
-2.24005217494915,4.1664144307901,0.590822109050889,-0.537645069197871,-0.00209371398084679,-0.00209371398084679,GDP Annualized QoQ,USSV0C2Curncy,SurpriseZscore,88
-0.00809216241060054,0.0213513354812386,0.704687646011424,-0.379000293340485,-0.0149830968999483,-0.0149830968999483,Initial Jobless Claims,USSV0C2Curncy,SurpriseZscore,356
-0.0363819276672246,0.0463965200361517,0.432950879679054,-0.784152079485189,-0.0189049877918386,-0.0189049877918386,ISM Manufacturing,USSV0C2Curncy,SurpriseZscore,56
-0.0831455085511921,0.0555321164915943,0.13432799888086,-1.49725084877284,0.0263017888921984,0.0263017888921985,Change in Non-farm Payrolls,USSV0C2Curncy,SurpriseZscore,82
-10.2458610006713,14.549815514029,0.481313327342765,-0.704191815407705,0.00824367615048927,0.00824367615048927,PCE Core Deflator MoM,USSV0C2Curncy,SurpriseZscore,39
4.96759993397244,8.82337111686544,0.573431642967467,0.563004759538803,0.0140578634561258,0.0140578634561258,Retail Sales Advance MoM,USSV0C2Curncy,SurpriseZscore,55
15.0385812245803,6.33539557362426,0.0176089500888674,2.37373989513605,0.0728879485662174,0.0728879485662174,Unemployment Rate,USSV0C2Curncy,SurpriseZscore,80
0.0395204127575472,0.0372777123440788,0.289070921559568,1.06016196468195,0.00996885805370928,0.00996885805370928,University of Michigan Sentiment,USSV0F2Curncy,SurpriseZscore,145
0.456927003731098,5.16976566638232,0.929571103319542,0.0883844710220385,-0.00541809299583673,-0.00541809299583673,CPI MoM,USSV0F2Curncy,SurpriseZscore,82
-76.2000000000002,53.8815367264149,0.157299207050284,-1.4142135623731,0.0202835625518818,0.0202835625518819,FOMC Rate Decision,USSV0F2Curncy,SurpriseZscore,50
-3.74148060196091,4.58070120520604,0.414047242007357,-0.816792109843065,-0.00214741817792374,-0.00214741817792374,GDP Annualized QoQ,USSV0F2Curncy,SurpriseZscore,88
-0.0121241696937047,0.0165108921946694,0.462757741471078,-0.734313418727248,-0.00262052992269957,-0.00262052992269957,Initial Jobless Claims,USSV0F2Curncy,SurpriseZscore,356
-0.0402574359174551,0.0441847982067514,0.362234742065696,-0.911115079197167,-0.00230591839469652,-0.00230591839469652,ISM Manufacturing,USSV0F2Curncy,SurpriseZscore,56
-0.0306768331596626,0.0438513989841073,0.484200014908917,-0.699563386125504,-0.0375433248181207,-0.0375433248181207,Change in Non-farm Payrolls,USSV0F2Curncy,SurpriseZscore,82
