Coefs,StdErr,pValue,tStat,R2,adjR2,Event,Security,RegressVar,nObs
0.00796252745906371,0.212814262821172,0.970153806245507,0.0374153844460822,-0.000283014148939831,-0.000283014148939831,University of Michigan Sentiment,USSV0C2Curncy,SurpriseZscore,48
-58.6655607636079,55.6464978396771,0.291766496292022,-1.05425432041795,-0.00713309918329674,-0.00713309918329674,CPI MoM,USSV0C2Curncy,SurpriseZscore,37
-187.991793223462,184.278383655174,0.307656811601412,-1.02015108606138,-0.198315230330389,-0.198315230330389,FOMC Rate Decision,USSV0C2Curncy,SurpriseZscore,18
29.0503724366818,16.8460443409401,0.0846243756081855,1.72446254139805,0.0951596078628367,0.0951596078628367,GDP Annualized QoQ,USSV0C2Curncy,SurpriseZscore,26
-0.306168214099898,0.23030229926703,0.183709827639625,-1.32941883374296,0.0217015755710195,0.0217015755710195,Initial Jobless Claims,USSV0C2Curncy,SurpriseZscore,103
-0.156103740649761,0.150947043272041,0.301060297841414,-1.03416229470905,-0.105782896244502,-0.105782896244502,ISM Manufacturing,USSV0C2Curncy,SurpriseZscore,11
0.211611851400338,0.168718635830769,0.209758683996279,1.25422926968538,0.0342336723925217,0.0342336723925217,Change in Non-farm Payrolls,USSV0C2Curncy,SurpriseZscore,23
-66.5917844173211,49.2382166251092,0.17623427129281,-1.35244103019284,0.0917766552110614,0.0917766552110613,PCE Core Deflator MoM,USSV0C2Curncy,SurpriseZscore,19
57.25266214512,30.6761746847319,0.0619915771830654,1.86635598256701,0.0359281344152532,0.0359281344152532,Retail Sales Advance MoM,USSV0C2Curncy,SurpriseZscore,23
34.2039300448959,48.3016802439406,0.478863744192426,0.708131267321425,-0.1066670647583,-0.1066670647583,Unemployment Rate,USSV0C2Curncy,SurpriseZscore,34
-0.00465330218394087,0.241441166216516,0.984623301040889,-0.0192730272838723,-0.000851242146670206,-0.000851242146670206,University of Michigan Sentiment,USSV0F2Curncy,SurpriseZscore,48
-66.63698937003,58.6010642959566,0.255484221619131,-1.13712933665315,0.00557800555909138,0.00557800555909138,CPI MoM,USSV0F2Curncy,SurpriseZscore,37
-183.801811477925,186.608768538363,0.324644670108769,-0.984958064498125,-0.160637683601833,-0.160637683601833,FOMC Rate Decision,USSV0F2Curncy,SurpriseZscore,18
