Estimate,SE,tStat,pValue,Event,Security
1191.87857155411,452.53097142521,2.63380552230577,0.00899454433504433,CPUPXCHG Index,USSV0C2Curncy
0.0465194719652545,0.0212925285721157,2.18477912605342,0.0306310560849224,EMPRGBCI Index,USSV0C2Curncy
198.750289514605,151.861544191047,1.30875983497554,0.194458701507496,FDIDSGMO Index,USSV0C2Curncy
-1654.72020695228,834.851521414424,-1.98205329272063,0.0491752637031065,FDTR Index,USSV0C2Curncy
59.1696207568993,46.3895476420762,1.27549466990774,0.203367410125172,GDP CQOQ Index,USSV0C2Curncy
0.00312196669138893,0.000443060653265019,7.04636412279541,1.93362843621692e-11,NFP TCH Index,USSV0C2Curncy
1241.2036958005,407.890867152192,3.04297986485042,0.00282341586582806,PCE CMOM Index,USSV0C2Curncy
5.98996757048968,53.3735893284355,0.112227182879351,0.91083236574568,RSTAXAG% Index,USSV0C2Curncy
0.0381551421371752,0.0708766522427793,0.538331607515539,0.590847042175924,USTBTOT Index,USSV0C2Curncy
-438.221995481498,71.5822025655229,-6.12194064691388,3.74264593728079e-09,USURTOT Index,USSV0C2Curncy
946.443110524553,447.337909502187,2.1157230147961,0.0354030941714232,CPUPXCHG Index,USSV0F2Curncy
0.0603299510418398,0.0217377442368475,2.77535471870972,0.00629692773384512,EMPRGBCI Index,USSV0F2Curncy
89.1921484772772,209.77778687031,0.425174418168584,0.671880232089264,FDIDSGMO Index,USSV0F2Curncy
-1334.40848027869,848.987782036666,-1.5717640565775,0.11796844136004,FDTR Index,USSV0F2Curncy
41.4240476042822,55.4469195934146,0.747093759365527,0.455738259421621,GDP CQOQ Index,USSV0F2Curncy
0.00296833610825387,0.000381734764744248,7.77591244602146,2.2018472903351e-13,NFP TCH Index,USSV0F2Curncy
940.582906283014,589.556322649299,1.59540805542768,0.11299453344845,PCE CMOM Index,USSV0F2Curncy
10.6872540066313,57.7516660354315,0.185055336759887,0.853500660960261,RSTAXAG% Index,USSV0F2Curncy
-0.0744642276100586,0.071971074298828,-1.03464104621919,0.301877971302733,USTBTOT Index,USSV0F2Curncy
-404.734023020909,62.2842707116793,-6.49817391126673,4.65459577253604e-10,USURTOT Index,USSV0F2Curncy
1509.31655997427,546.07393143623,2.76394179082054,0.00615570241929543,CPUPXCHG Index,USSV012Curncy
0.0939084619075095,0.0259795140695538,3.61471202487055,0.000423368107220272,EMPRGBCI Index,USSV012Curncy
161.142207863412,166.611955135688,0.96717073953174,0.336448020403768,FDIDSGMO Index,USSV012Curncy
-1214.12585647758,932.172600789444,-1.30246893702878,0.194616189168622,FDTR Index,USSV012Curncy
-19.0671232759257,55.9069675501442,-0.341050929990505,0.733363620121924,GDP CQOQ Index,USSV012Curncy
0.00201557050641826,0.000402344229181537,5.00956733123377,1.05817818144681e-06,NFP TCH Index,USSV012Curncy
221.634107941075,726.798007890234,0.304945948578532,0.760884006109145,PCE CMOM Index,USSV012Curncy
6.0468836089469,61.5680270326728,0.0982146724587739,0.921927073629292,RSTAXAG% Index,USSV012Curncy
-0.157306246983589,0.0864629317414495,-1.81934898360818,0.0701041929031774,USTBTOT Index,USSV012Curncy
-292.598788166062,64.1441840024373,-4.56157939673758,8.10174927128465e-06,USURTOT Index,USSV012Curncy
978.462684444829,392.601205851006,2.49225593264265,0.0133720477570741,CPUPXCHG Index,USSV022Curncy
0.129690039515284,0.0346385227516298,3.74409845492564,0.000267065703888915,EMPRGBCI Index,USSV022Curncy
264.250773743145,240.073218352298,1.10070909015502,0.274408586983466,FDIDSGMO Index,USSV022Curncy
-2024.83928980082,996.840127850753,-2.03125780476604,0.0438736100112459,FDTR Index,USSV022Curncy
-90.9169991158634,60.7250389805842,-1.49719128455286,0.135657463215217,GDP CQOQ Index,USSV022Curncy
0.00147090818811272,0.000454435754836453,3.23677917606216,0.00137931599782809,NFP TCH Index,USSV022Curncy
241.470506701791,1040.03265074682,0.232175890370746,0.816758275511489,PCE CMOM Index,USSV022Curncy
-146.758539866168,56.8392174190742,-2.58199437870723,0.0110356188232693,RSTAXAG% Index,USSV022Curncy
-0.185426224448562,0.106802357492127,-1.7361622795848,0.0838184527245988,USTBTOT Index,USSV022Curncy
-243.095794880556,71.7157034581573,-3.38971498790904,0.000817829613697769,USURTOT Index,USSV022Curncy
-117.970202818014,408.875646314438,-0.288523427309463,0.773196175311291,CPUPXCHG Index,USSV0C5Curncy
0.0231834739979782,0.0202585558874886,1.1443793983507,0.254491284587254,EMPRGBCI Index,USSV0C5Curncy
-242.356716666735,235.375632556392,-1.02965933233837,0.306352286428507,FDIDSGMO Index,USSV0C5Curncy
-1318.39390512401,1105.31677292409,-1.19277472071308,0.234712502078037,FDTR Index,USSV0C5Curncy
-57.2678470002385,50.9337358872215,-1.12435983739818,0.261983688640188,GDP CQOQ Index,USSV0C5Curncy
0.00440542199109945,0.000436758114071269,10.0866402916571,3.56575442975939e-20,NFP TCH Index,USSV0C5Curncy
492.028012787349,369.609070590579,1.33121195321631,0.18539664415706,PCE CMOM Index,USSV0C5Curncy
-76.1253057879789,75.0643388909588,-1.01413410032907,0.312576291386993,RSTAXAG% Index,USSV0C5Curncy
0.00845474441445436,0.083258265973956,0.101548408624065,0.919199918602795,USTBTOT Index,USSV0C5Curncy
-669.527321893416,70.1735111651611,-9.54102638982406,1.69118596385644e-18,USURTOT Index,USSV0C5Curncy
269.719281813717,292.686559555942,0.921529441676206,0.357703354587648,CPUPXCHG Index,USSV0F5Curncy
0.0277371875028894,0.0219448298294651,1.26395090408252,0.208425742081599,EMPRGBCI Index,USSV0F5Curncy
220.893189115187,178.224785934264,1.23940779593171,0.218910781316729,FDIDSGMO Index,USSV0F5Curncy
-1667.76998957919,825.203464788797,-2.02104094413375,0.0449324897234985,FDTR Index,USSV0F5Curncy
-35.2945939606194,46.2231250137472,-0.763570051789499,0.445873459042425,GDP CQOQ Index,USSV0F5Curncy
0.000999490333686987,0.000443175961657782,2.2552900431427,0.0250167149633174,NFP TCH Index,USSV0F5Curncy
315.707422266767,378.623166471069,0.833830177929408,0.405871739015752,PCE CMOM Index,USSV0F5Curncy
-64.3073214834357,60.1875230498591,-1.0684493766285,0.287480469102135,RSTAXAG% Index,USSV0F5Curncy
0.0393276364484738,0.0852743808624079,0.461189351957064,0.645080438863409,USTBTOT Index,USSV0F5Curncy
-210.61566279167,69.5016293774527,-3.03037014640115,0.00270998516830658,USURTOT Index,USSV0F5Curncy
169.265785493776,263.597118684269,0.642138223432247,0.521398881166486,CPUPXCHG Index,USSV015Curncy
0.0268132136462463,0.0242677384925601,1.10489132122742,0.271171993480495,EMPRGBCI Index,USSV015Curncy
251.140461218073,198.371510011803,1.26601073512587,0.209277424883008,FDIDSGMO Index,USSV015Curncy
-1853.66197681558,876.404668708641,-2.11507542462878,0.0359627496598784,FDTR Index,USSV015Curncy
-37.0289642016918,43.0996430345605,-0.859147816421571,0.391116268089583,GDP CQOQ Index,USSV015Curncy
0.00128997474946151,0.000473289380084613,2.72555185842306,0.00689240437176377,NFP TCH Index,USSV015Curncy
192.180319891477,487.716124322243,0.394041349685827,0.694181570375654,PCE CMOM Index,USSV015Curncy
-82.21885701552,56.2250470635433,-1.46231726444977,0.146290254320814,RSTAXAG% Index,USSV015Curncy
0.0501227353598874,0.0927324948125233,0.540508863276246,0.589347398844738,USTBTOT Index,USSV015Curncy
-244.78323438465,74.3305964427661,-3.29316924791705,0.00114003810401416,USURTOT Index,USSV015Curncy
-86.4206114128855,255.84868589549,-0.337780165297339,0.73582535044269,CPUPXCHG Index,USSV025Curncy
0.0194735845593261,0.028338153704131,0.687186072975787,0.493144301397092,EMPRGBCI Index,USSV025Curncy
221.828179065383,225.325853943266,0.984477258971074,0.327924869796171,FDIDSGMO Index,USSV025Curncy
-1801.25991305182,899.128817590481,-2.00333909648108,0.0468186207338385,FDTR Index,USSV025Curncy
-16.506447731207,38.3801265280226,-0.430077991513527,0.667524824639025,GDP CQOQ Index,USSV025Curncy
0.000720314510624494,0.000475306289831325,1.51547439206015,0.130968237699994,NFP TCH Index,USSV025Curncy
-95.6120043216587,809.698707758342,-0.118083434499187,0.90617969958508,PCE CMOM Index,USSV025Curncy
-85.7837895526513,55.8382019246322,-1.53629211894105,0.127121386930971,RSTAXAG% Index,USSV025Curncy
0.0799315644968667,0.0911425763414334,0.876994788883643,0.381366469565719,USTBTOT Index,USSV025Curncy
-169.016926704309,74.7274808548112,-2.26177739127449,0.0246065718208816,USURTOT Index,USSV025Curncy
139.472271964452,217.0719797033,0.642516238876552,0.521153914782832,CPUPXCHG Index,USSV0C10Curncy
0.0339823053491223,0.0305139670794419,1.11366395790658,0.267402288189645,EMPRGBCI Index,USSV0C10Curncy
8.13778489800809,217.508935381121,0.0374135659472978,0.970250845593948,FDIDSGMO Index,USSV0C10Curncy
-1413.01472758678,591.382848906548,-2.38934005306276,0.0180353277502668,FDTR Index,USSV0C10Curncy
-9.81446732276349,50.0169354179382,-0.196222884124236,0.844601764562502,GDP CQOQ Index,USSV0C10Curncy
-0.00024580069974599,0.000457547043754216,-0.537214048481601,0.59161747634066,NFP TCH Index,USSV0C10Curncy
114.589179649763,684.181114091791,0.16748369297196,0.867243869813587,PCE CMOM Index,USSV0C10Curncy
-56.7254364962602,75.5468289539913,-0.750864560189634,0.454216398358629,RSTAXAG% Index,USSV0C10Curncy
0.0167859729773554,0.0577216142367477,0.290809139683915,0.771448441764316,USTBTOT Index,USSV0C10Curncy
-40.7713210913326,72.3482679488958,-0.563542462690772,0.573591707329063,USURTOT Index,USSV0C10Curncy
54.2469920856789,241.359572482756,0.224755917188884,0.822361200681177,CPUPXCHG Index,USSV0F10Curncy
0.0430928875946764,0.0312045595338721,1.38098047972443,0.169566758657484,EMPRGBCI Index,USSV0F10Curncy
-32.562978263403,226.147626440034,-0.143989918337867,0.885879803400598,FDIDSGMO Index,USSV0F10Curncy
-1473.59399130093,605.15146215395,-2.43508292296922,0.0159802809407499,FDTR Index,USSV0F10Curncy
15.2473024394017,42.4388499094878,0.359276994355894,0.719703777044784,GDP CQOQ Index,USSV0F10Curncy
-6.92789253563272e-05,0.000466798716733492,-0.148412844493487,0.882141584116214,NFP TCH Index,USSV0F10Curncy
