Estimate,SE,tStat,pValue,Event,Security
157.927330624144,207.527456247951,0.760994874988758,0.447404072187806,CPUPXCHG Index,USSV0C2Curncy
-0.0103936007562136,0.018272615845444,-0.56880749007839,0.570431848863505,EMPRGBCI Index,USSV0C2Curncy
98.8266301812524,115.079919611117,0.858765200003713,0.393101493665618,FDIDSGMO Index,USSV0C2Curncy
-3570.39569733003,805.498674765231,-4.43252833205548,1.71609900379868e-05,FDTR Index,USSV0C2Curncy
47.0469440594039,20.4490100377678,2.30069543574539,0.0222670505534503,GDP CQOQ Index,USSV0C2Curncy
0.000184084798552583,0.000332345954061509,0.553895109306833,0.580162063790683,NFP TCH Index,USSV0C2Curncy
-159.760131624871,343.567890702195,-0.465003092397104,0.642683992262173,PCE CMOM Index,USSV0C2Curncy
-9.85855703692716,23.0302179645573,-0.428070505111985,0.669373531997194,RSTAXAG% Index,USSV0C2Curncy
-0.0393596878402396,0.0472890766930423,-0.832320920446956,0.406055253067048,USTBTOT Index,USSV0C2Curncy
-14.0864315344164,52.5633358010422,-0.267989679873724,0.788935544138032,USURTOT Index,USSV0C2Curncy
247.505195209123,235.481439153973,1.05106031328137,0.294283658616448,CPUPXCHG Index,USSV0F2Curncy
-0.0125125318741825,0.0186856494515472,-0.669633234136609,0.504235318498956,EMPRGBCI Index,USSV0F2Curncy
89.6708481390389,107.423696020654,0.834739926671281,0.406413564574105,FDIDSGMO Index,USSV0F2Curncy
-3426.05897623428,793.215654554761,-4.31920242189037,2.72976327979378e-05,FDTR Index,USSV0F2Curncy
34.75775744874,23.3206435407942,1.49042874344094,0.137424601522245,GDP CQOQ Index,USSV0F2Curncy
0.00019186460890789,0.000338394348974281,0.56698526287291,0.571249715956332,NFP TCH Index,USSV0F2Curncy
-139.84252186507,343.537311310673,-0.407066473599445,0.684608665995248,PCE CMOM Index,USSV0F2Curncy
-9.26443048668026,22.2846228860395,-0.415731984070688,0.67835485853732,RSTAXAG% Index,USSV0F2Curncy
-0.0910310382711291,0.0534258128484576,-1.70387745955946,0.0896983043761133,USTBTOT Index,USSV0F2Curncy
-18.2052046463263,53.5167084950993,-0.340177958590138,0.73401760360697,USURTOT Index,USSV0F2Curncy
276.840913271927,268.372598241473,1.03155432069422,0.303315041284836,CPUPXCHG Index,USSV012Curncy
-0.0149515326410481,0.0199388562530211,-0.749869122446913,0.454638348654624,EMPRGBCI Index,USSV012Curncy
75.1444338759588,99.0501454200657,0.758650414467094,0.45034809414587,FDIDSGMO Index,USSV012Curncy
-3210.82475868187,779.804969702202,-4.11747152612793,6.1060045078272e-05,FDTR Index,USSV012Curncy
24.6735259968335,29.9743544349117,0.823154542007276,0.411237278547291,GDP CQOQ Index,USSV012Curncy
0.000194771286294118,0.000353815596134863,0.55048813116728,0.582492393022112,NFP TCH Index,USSV012Curncy
-118.409849138142,349.677865338832,-0.338625520444094,0.735421876081938,PCE CMOM Index,USSV012Curncy
-8.17453905147904,22.5562985100047,-0.362406050259234,0.717691439604089,RSTAXAG% Index,USSV012Curncy
-0.13901236878157,0.0667987754895066,-2.08106163268528,0.0384888497415616,USTBTOT Index,USSV012Curncy
-22.1136243481466,55.9487547132028,-0.395247838160162,0.693008164818969,USURTOT Index,USSV012Curncy
247.539279564582,302.902320381747,0.81722477151251,0.414607137442405,CPUPXCHG Index,USSV022Curncy
-0.0145422828973487,0.0223740371237375,-0.649962401372806,0.516820985692628,EMPRGBCI Index,USSV022Curncy
57.8974708608926,93.865829983478,0.616810940371843,0.539155697205493,FDIDSGMO Index,USSV022Curncy
-2935.51818928236,773.305021371631,-3.79606766819587,0.000207841669526453,FDTR Index,USSV022Curncy
15.8753630558293,39.1116385390796,0.405898695345298,0.685178683576256,GDP CQOQ Index,USSV022Curncy
0.000183742243130849,0.000383115618807605,0.479599980034022,0.631945005919809,NFP TCH Index,USSV022Curncy
-111.584045370229,367.564189709974,-0.303577030880713,0.761920999326992,PCE CMOM Index,USSV022Curncy
-6.43332331536059,25.2862201388771,-0.254420126061841,0.799610125333291,RSTAXAG% Index,USSV022Curncy
-0.162826584735955,0.0805045060581999,-2.02257727807486,0.04422591374839,USTBTOT Index,USSV022Curncy
-25.0602030152951,60.5709590881394,-0.413732973566241,0.679436094102059,USURTOT Index,USSV022Curncy
-117.524007088252,184.939450762071,-0.635472889121148,0.525722968605794,CPUPXCHG Index,USSV0C5Curncy
-0.0611633343644853,0.0196438267393021,-3.11361605741074,0.00225688818976379,EMPRGBCI Index,USSV0C5Curncy
44.6086442652996,128.562886279823,0.346979175375753,0.729541379026974,FDIDSGMO Index,USSV0C5Curncy
-3674.14732084559,789.864696198073,-4.65161607871665,6.83213678085044e-06,FDTR Index,USSV0C5Curncy
-7.17830005897487,24.1243470270851,-0.29755417010523,0.766300858378356,GDP CQOQ Index,USSV0C5Curncy
0.000436787620358849,0.000326487502634339,1.33783871307333,0.18220484573855,NFP TCH Index,USSV0C5Curncy
-140.447900297181,313.09582563224,-0.448578003279256,0.65446063873293,PCE CMOM Index,USSV0C5Curncy
-12.6840687425306,31.0969302575496,-0.407888130354965,0.684088727492117,RSTAXAG% Index,USSV0C5Curncy
0.046572918364621,0.0566282474403209,0.82243262805728,0.411647069185257,USTBTOT Index,USSV0C5Curncy
-102.533556161854,51.3812107164132,-1.9955457400131,0.047104488787442,USURTOT Index,USSV0C5Curncy
-157.499871628622,200.149478252834,-0.786911227565953,0.432106974798116,CPUPXCHG Index,USSV0F5Curncy
-0.0599717490131013,0.021212064186088,-2.82724719701885,0.00540988214322685,EMPRGBCI Index,USSV0F5Curncy
57.3942616485051,147.414301428332,0.389339847575158,0.698085716185979,FDIDSGMO Index,USSV0F5Curncy
-3488.90929580861,843.938395192946,-4.13408053914996,5.72034955138981e-05,FDTR Index,USSV0F5Curncy
-6.64753274656357,26.1960801302966,-0.253760589885946,0.799897778829063,GDP CQOQ Index,USSV0F5Curncy
0.000383310213663702,0.000353875898918724,1.08317694094148,0.279807933163558,NFP TCH Index,USSV0F5Curncy
-91.4720737088851,305.462259496858,-0.299454583553311,0.765057192686267,PCE CMOM Index,USSV0F5Curncy
-11.1709353533223,33.5298217927251,-0.333164173146487,0.739596632665221,RSTAXAG% Index,USSV0F5Curncy
0.0460159777763209,0.0645656228808693,0.712700903718152,0.47672318869182,USTBTOT Index,USSV0F5Curncy
-95.5345796891333,55.7394910551672,-1.71394782909983,0.0878187420448043,USURTOT Index,USSV0F5Curncy
-226.581550898146,219.652627971479,-1.03154491248594,0.303319441594253,CPUPXCHG Index,USSV015Curncy
-0.0575742692764952,0.0243354457636364,-2.36586047511513,0.0194103307466018,EMPRGBCI Index,USSV015Curncy
62.4277902921092,179.055737779195,0.348650040855394,0.728291396309582,FDIDSGMO Index,USSV015Curncy
-3186.83107630544,914.34323425875,-3.48537721601776,0.000633356649828532,FDTR Index,USSV015Curncy
-4.57145877770309,30.1320697420289,-0.1517140646773,0.879539916093557,GDP CQOQ Index,USSV015Curncy
0.000314147361355669,0.000387793860476342,0.810088537682855,0.418685153604174,NFP TCH Index,USSV015Curncy
-60.133981511419,355.019208000908,-0.169382332437813,0.865751354574592,PCE CMOM Index,USSV015Curncy
-8.61766062700806,37.5173781241511,-0.229697837585847,0.818720927194169,RSTAXAG% Index,USSV015Curncy
0.0505618320811993,0.0725298525409113,0.697117535881923,0.486403947814719,USTBTOT Index,USSV015Curncy
-84.4579901837627,61.1456532975039,-1.38125910230827,0.168473347938159,USURTOT Index,USSV015Curncy
-337.235745424977,241.793169155018,-1.3947281745117,0.164382018400421,CPUPXCHG Index,USSV025Curncy
-0.0542102464062517,0.0282006727529483,-1.92230330393747,0.0566741018099708,EMPRGBCI Index,USSV025Curncy
47.1618901463003,216.508111494174,0.21782966846288,0.82813068091171,FDIDSGMO Index,USSV025Curncy
-2757.26370976864,936.01121256474,-2.94575927377358,0.00369967422868744,FDTR Index,USSV025Curncy
-1.83803500990505,35.366579004406,-0.0519709585050921,0.958595064026584,GDP CQOQ Index,USSV025Curncy
0.0002353611880345,0.000408159426164569,0.576640334504005,0.564718411910498,NFP TCH Index,USSV025Curncy
-89.9941916977158,441.334077105479,-0.203913987988304,0.8387300743782,PCE CMOM Index,USSV025Curncy
-4.6057028658593,40.7838742861837,-0.112929508205638,0.910276729035111,RSTAXAG% Index,USSV025Curncy
0.0658681758798698,0.0778980980847858,0.845568473419949,0.398635732351571,USTBTOT Index,USSV025Curncy
-66.0151994384358,64.4272788194626,-1.02464671251168,0.306553048611593,USURTOT Index,USSV025Curncy
-147.789265679839,189.732139805204,-0.778936377524509,0.436781358362966,CPUPXCHG Index,USSV0C10Curncy
-0.0328279065044755,0.0264577040113401,-1.24076928558899,0.216842894412354,EMPRGBCI Index,USSV0C10Curncy
-79.0584684626927,140.840091446155,-0.561334969687363,0.576178444616407,FDIDSGMO Index,USSV0C10Curncy
-2644.41823085218,603.014382150519,-4.38533194087585,2.08420712648937e-05,FDTR Index,USSV0C10Curncy
35.2291169670053,31.8948106412888,1.10454071551691,0.270464779572864,GDP CQOQ Index,USSV0C10Curncy
-0.000479758483123473,0.000413131954818229,-1.1612717862373,0.246675538703672,NFP TCH Index,USSV0C10Curncy
-64.1853604671629,677.806754298629,-0.0946956637125572,0.924698019109855,PCE CMOM Index,USSV0C10Curncy
1.70696519870203,33.2198192175751,0.0513839400365837,0.95910573484409,RSTAXAG% Index,USSV0C10Curncy
0.00823811950270982,0.0517947354569486,0.159053220950559,0.873760706391656,USTBTOT Index,USSV0C10Curncy
9.54527488047026,65.4874777625091,0.145757253242922,0.884234356441843,USURTOT Index,USSV0C10Curncy
-179.998031507714,210.693875956917,-0.854310694557254,0.393781265262604,CPUPXCHG Index,USSV0F10Curncy
-0.0246945577504457,0.0297942949153203,-0.828835111575262,0.408660733640306,EMPRGBCI Index,USSV0F10Curncy
-76.1716972943647,175.430612755839,-0.434198433772668,0.665343077441601,FDIDSGMO Index,USSV0F10Curncy
-2516.0102744513,639.587870005136,-3.93379923610981,0.000124051023310823,FDTR Index,USSV0F10Curncy
40.1749415130958,35.0980292236083,1.144649497473,0.253494628831415,GDP CQOQ Index,USSV0F10Curncy
-0.000588124718432254,0.000424447596207867,-1.38562386425727,0.167137441140312,NFP TCH Index,USSV0F10Curncy
-145.232251796697,661.197505333695,-0.219650332351755,0.82647773823837,PCE CMOM Index,USSV0F10Curncy
4.40961682023336,32.9318176408117,0.133901410129534,0.893706726451914,RSTAXAG% Index,USSV0F10Curncy
0.0175848672118854,0.0626505548592211,0.280681747374775,0.779196316270463,USTBTOT Index,USSV0F10Curncy
22.3638893743962,67.347732272565,0.33206596005173,0.740126879453934,USURTOT Index,USSV0F10Curncy
-278.364884790171,260.796953942627,-1.06736248480651,0.286876209587853,CPUPXCHG Index,USSV0110Curncy
-0.0186542448367517,0.0345167221537319,-0.540440797178501,0.589783589207866,EMPRGBCI Index,USSV0110Curncy
-117.123204796005,232.196173891464,-0.504414878303516,0.615391856344867,FDIDSGMO Index,USSV0110Curncy
-2310.49683861417,725.395554634333,-3.18515439452739,0.00173750792635438,FDTR Index,USSV0110Curncy
49.4912380466905,41.047072869521,1.2057190583117,0.229113186708222,GDP CQOQ Index,USSV0110Curncy
-0.000743684778310427,0.000459126796514996,-1.61978081862215,0.106581735063391,NFP TCH Index,USSV0110Curncy
-269.915197168389,705.550278993321,-0.382559833373611,0.702652269039134,PCE CMOM Index,USSV0110Curncy
5.78049849702576,37.8043241668318,0.152905748863972,0.878731571617021,RSTAXAG% Index,USSV0110Curncy
0.0248131610875567,0.0821667579933696,0.301985397666037,0.762924718006747,USTBTOT Index,USSV0110Curncy
38.9698667921465,72.928955384195,0.5343538322584,0.593587308003126,USURTOT Index,USSV0110Curncy
-402.161743262829,341.570137830248,-1.17739140141898,0.240200754680974,CPUPXCHG Index,USSV0210Curncy
-0.0147164061252841,0.0420326892919014,-0.350118119330509,0.72679570280845,EMPRGBCI Index,USSV0210Curncy
-195.327769247209,293.898640550116,-0.664609298231516,0.508260566516643,FDIDSGMO Index,USSV0210Curncy
-1998.72764476678,901.365451572595,-2.21744425779759,0.0279931761364924,FDTR Index,USSV0210Curncy
57.5475481138952,51.9175789240026,1.10844051873324,0.268781162620357,GDP CQOQ Index,USSV0210Curncy
-0.000923581698652909,0.000541248449056202,-1.70639139985232,0.0892180786919989,NFP TCH Index,USSV0210Curncy
-421.868304578665,856.266290175151,-0.492683537141665,0.623042539309498,PCE CMOM Index,USSV0210Curncy
2.26523755290861,48.9992280387247,0.0462300661373352,0.963204371129625,RSTAXAG% Index,USSV0210Curncy
