Coefs,StdErr,pValue,tStat,R2,adjR2,Event,Security,RegressVar,nObs
0.0586571417697314,0.0728699425689933,0.420844720345662,0.80495660764649,0.0054366854398703,0.0054366854398703,University of Michigan Sentiment,USSV0C2Curncy,SurpriseZscore,120
0.409736127720746,16.1982305324297,0.97981956918887,0.0252951164573459,-0.00335371978507526,-0.00335371978507526,CPI MoM,USSV0C2Curncy,SurpriseZscore,77
20.8310185902863,16.0906084514651,0.195455745111539,1.29460726442508,0.00177042082117573,0.00177042082117573,FOMC Rate Decision,USSV0C2Curncy,SurpriseZscore,41
-25.8967025731263,11.7289614663132,0.0272492917874941,-2.2079280119987,0.000950585779320612,0.000950585779320612,GDP Annualized QoQ,USSV0C2Curncy,SurpriseZscore,67
-0.0748061502030472,0.0556690657875178,0.17902434418634,-1.34376514397733,-0.00186605910206405,-0.00186605910206405,Initial Jobless Claims,USSV0C2Curncy,SurpriseZscore,266
-0.256804454924812,0.338378804823957,0.447896856409592,-0.758925947085885,0.0428870956800809,0.0428870956800809,ISM Manufacturing,USSV0C2Curncy,SurpriseZscore,32
0.125918546033116,0.145118915382013,0.385562875576938,0.867692166122151,-0.114903758604401,-0.114903758604401,Change in Non-farm Payrolls,USSV0C2Curncy,SurpriseZscore,61
22.8620205542301,22.0530316271718,0.299883245914918,1.03668379661967,0.00772842001708651,0.00772842001708651,PCE Core Deflator MoM,USSV0C2Curncy,SurpriseZscore,57
3.86351858420058,15.4943774531394,0.803090279321894,0.249349713848475,0.000131979830257145,0.000131979830257256,Retail Sales Advance MoM,USSV0C2Curncy,SurpriseZscore,53
-11.1249050744668,17.9204445664207,0.534735149099905,-0.620794034056086,-0.0250501174829831,-0.0250501174829831,Unemployment Rate,USSV0C2Curncy,SurpriseZscore,65
-0.0683595320031771,0.0883254442165776,0.43895999527539,-0.773950616490043,0.00267483134735136,0.00267483134735147,University of Michigan Sentiment,USSV0F2Curncy,SurpriseZscore,120
-21.7370701479787,12.8679245450317,0.0911725935319676,-1.68924445211884,0.0158133900628712,0.0158133900628713,CPI MoM,USSV0F2Curncy,SurpriseZscore,77
-5.37988694881482,13.6119220526935,0.692670606621301,-0.395233452556412,-0.000824026606678574,-0.000824026606678574,FOMC Rate Decision,USSV0F2Curncy,SurpriseZscore,41
-19.1510252793424,9.67122712424028,0.0476803476164865,-1.98020634127614,-0.0687638694659438,-0.0687638694659438,GDP Annualized QoQ,USSV0F2Curncy,SurpriseZscore,67
-0.0507765300938691,0.0489406670408833,0.299497298976181,-1.03751201534405,0.000860335180472793,0.000860335180472793,Initial Jobless Claims,USSV0F2Curncy,SurpriseZscore,266
-0.207186482030908,0.280764999078725,0.460553597434772,-0.737935578547003,0.0458620472066453,0.0458620472066452,ISM Manufacturing,USSV0F2Curncy,SurpriseZscore,32
0.0489672645944063,0.106651914125677,0.646139661427049,0.459131605802254,-0.0901902292820238,-0.0901902292820238,Change in Non-farm Payrolls,USSV0F2Curncy,SurpriseZscore,61
17.8029393772557,17.6886042140571,0.314192528634061,1.00646377531065,0.0047529607088086,0.0047529607088086,PCE Core Deflator MoM,USSV0F2Curncy,SurpriseZscore,57
-2.20511664686922,17.2380798695074,0.898211297700162,-0.127921245496134,-0.00283876954404683,-0.00283876954404683,Retail Sales Advance MoM,USSV0F2Curncy,SurpriseZscore,53
-1.78675859661991,13.2597994673118,0.892809502506119,-0.134750046637179,-0.0128347921984122,-0.0128347921984122,Unemployment Rate,USSV0F2Curncy,SurpriseZscore,65
-0.11224104533978,0.0506722951963134,0.0267574754275128,-2.21503772238733,-0.00582463219205476,-0.00582463219205476,University of Michigan Sentiment,USSV022Curncy,SurpriseZscore,120
-7.84226059495624,9.60258774914541,0.414110178868724,-0.816682002791817,0.00275733545877266,0.00275733545877255,CPI MoM,USSV022Curncy,SurpriseZscore,77
-19.808989094494,21.2366464367298,0.350936730104427,-0.932773879977269,0.00153396798717487,0.00153396798717487,FOMC Rate Decision,USSV022Curncy,SurpriseZscore,41
-14.9592084792732,9.51524837717285,0.115920379777433,-1.5721301101462,-0.0728973969848379,-0.0728973969848379,GDP Annualized QoQ,USSV022Curncy,SurpriseZscore,67
-0.0107074132606028,0.0330445056742224,0.745915273967737,-0.324030063156777,-0.000597617491139291,-0.000597617491139291,Initial Jobless Claims,USSV022Curncy,SurpriseZscore,266
-0.0796737145680009,0.129587944639088,0.538671283495837,-0.614823506846242,0.0149249941984185,0.0149249941984185,ISM Manufacturing,USSV022Curncy,SurpriseZscore,32
0.0568421243705662,0.0420644820770599,0.176596385276292,1.35130926529499,-0.0848640188977521,-0.0848640188977521,Change in Non-farm Payrolls,USSV022Curncy,SurpriseZscore,61
-0.355588181317652,12.6169312368274,0.977515866637832,-0.0281834128000737,-0.0228679936419001,-0.0228679936419001,PCE Core Deflator MoM,USSV022Curncy,SurpriseZscore,57
-4.88374423592187,9.2922971114506,0.599187630324489,-0.525569100659059,-0.00601624154832447,-0.00601624154832447,Retail Sales Advance MoM,USSV022Curncy,SurpriseZscore,53
-3.89437202748183,8.88566526546037,0.661186368506206,-0.43827579715609,-0.0838191677128186,-0.0838191677128186,Unemployment Rate,USSV022Curncy,SurpriseZscore,65
-0.0120335514768057,0.0427678324067154,0.778427226766705,-0.28136921605866,0.000276997079091346,0.000276997079091346,University of Michigan Sentiment,USSV0C5Curncy,SurpriseZscore,120
-5.62960035697085,11.6406925076378,0.628659929188637,-0.483613870332636,-0.00341073792196278,-0.00341073792196278,CPI MoM,USSV0C5Curncy,SurpriseZscore,77
-67.0963137471143,52.6768486958823,0.202757564212679,-1.2737343901204,0.0483485962378759,0.048348596237876,FOMC Rate Decision,USSV0C5Curncy,SurpriseZscore,41
-5.78110798755745,7.00870107122067,0.409458302574133,-0.824847276094568,-0.0506891633454403,-0.0506891633454403,GDP Annualized QoQ,USSV0C5Curncy,SurpriseZscore,67
-0.0281904170689792,0.0418097864297627,0.500149823476313,-0.674254031800354,-0.00586174710198573,-0.00586174710198573,Initial Jobless Claims,USSV0C5Curncy,SurpriseZscore,266
-0.203438221289548,0.204803718928154,0.320547870223524,-0.993332652132722,0.0658852484804853,0.0658852484804853,ISM Manufacturing,USSV0C5Curncy,SurpriseZscore,32
0.0668600295719523,0.0698012892688659,0.33813215504065,0.957862387246398,-0.191741679032253,-0.191741679032253,Change in Non-farm Payrolls,USSV0C5Curncy,SurpriseZscore,61
18.3364929344834,13.6180862781279,0.178147479250096,1.34648089019187,0.0183509070903477,0.0183509070903477,PCE Core Deflator MoM,USSV0C5Curncy,SurpriseZscore,57
-7.51638704236515,9.11621828122567,0.409651461782313,-0.824507137772767,0.00614019057755144,0.00614019057755144,Retail Sales Advance MoM,USSV0C5Curncy,SurpriseZscore,53
-4.18066801268763,12.3910165590776,0.735819093684455,-0.337395079149087,-0.18079733115847,-0.18079733115847,Unemployment Rate,USSV0C5Curncy,SurpriseZscore,65
-0.0457045322517617,0.0333530452050247,0.170585279887392,-1.37032561707068,-0.00172219726553635,-0.00172219726553635,University of Michigan Sentiment,USSV0F5Curncy,SurpriseZscore,120
-11.3049091445062,8.80303890723815,0.199070134273063,-1.28420529133535,0.00512925947931642,0.00512925947931631,CPI MoM,USSV0F5Curncy,SurpriseZscore,77
-49.1880313738568,35.1540455725633,0.161748831062863,-1.39921396165699,0.0385369105487725,0.0385369105487726,FOMC Rate Decision,USSV0F5Curncy,SurpriseZscore,41
-8.54989478540579,6.4645505470035,0.185974598767979,-1.32258147310317,-0.0315971045523313,-0.0315971045523313,GDP Annualized QoQ,USSV0F5Curncy,SurpriseZscore,67
-0.0215409233536273,0.0346960829559936,0.53470097209725,-0.620845972179293,-0.00128039926934842,-0.00128039926934842,Initial Jobless Claims,USSV0F5Curncy,SurpriseZscore,266
-0.154849473737283,0.187177308743362,0.408074048506543,-0.827287638533134,0.0517626820960045,0.0517626820960045,ISM Manufacturing,USSV0F5Curncy,SurpriseZscore,32
0.0341012228005249,0.0580506787185906,0.556909021435336,0.587438830230318,-0.162274023166086,-0.162274023166086,Change in Non-farm Payrolls,USSV0F5Curncy,SurpriseZscore,61
10.4749709426806,10.6944417041207,0.327343827290998,0.979478053412027,0.00438336481558776,0.00438336481558765,PCE Core Deflator MoM,USSV0F5Curncy,SurpriseZscore,57
-9.29696299442457,9.27771168158263,0.316307368010007,-1.00207500658596,0.0152596208651957,0.0152596208651958,Retail Sales Advance MoM,USSV0F5Curncy,SurpriseZscore,53
-8.26058667010355,8.57627318859813,0.335451825841053,-0.963190710982216,-0.160235912661073,-0.160235912661073,Unemployment Rate,USSV0F5Curncy,SurpriseZscore,65
-0.0978363946183048,0.0545460724799546,0.0728695433217412,-1.79364691480325,-0.0132601642143677,-0.0132601642143677,University of Michigan Sentiment,USSV012Curncy,SurpriseZscore,120
-7.67753120148623,12.748402598747,0.54701787961899,-0.602234761729352,0.00192884506920199,0.00192884506920199,CPI MoM,USSV012Curncy,SurpriseZscore,77
-23.197168991462,15.977031145361,0.146527367886644,-1.45190735252447,0.00614772841373534,0.00614772841373534,FOMC Rate Decision,USSV012Curncy,SurpriseZscore,41
-22.3919121680403,8.58006096543247,0.00906053858099798,-2.60976142923149,-0.0230048285741473,-0.0230048285741473,GDP Annualized QoQ,USSV012Curncy,SurpriseZscore,67
-0.0139602755436725,0.0400777458273947,0.72759247222979,-0.348329858764913,0.000370465199522441,0.000370465199522441,Initial Jobless Claims,USSV012Curncy,SurpriseZscore,266
-0.192955833263412,0.208554519253553,0.354858910909896,-0.925205715771725,0.0490591236107851,0.0490591236107851,ISM Manufacturing,USSV012Curncy,SurpriseZscore,32
0.0446767928138527,0.0602393526703863,0.458296635318093,0.74165459676023,-0.090328379320354,-0.090328379320354,Change in Non-farm Payrolls,USSV012Curncy,SurpriseZscore,61
9.28706490487552,16.5076066489767,0.573712020214736,0.562593057997977,-0.00565942367160188,-0.00565942367160188,PCE Core Deflator MoM,USSV012Curncy,SurpriseZscore,57
-1.18605654370434,13.1528163471313,0.928148070154562,-0.0901751010887512,-0.0212145417605669,-0.0212145417605669,Retail Sales Advance MoM,USSV012Curncy,SurpriseZscore,53
-1.04769805998621,9.95062017866344,0.916145916094846,-0.105289724778435,-0.0784857006049928,-0.0784857006049928,Unemployment Rate,USSV012Curncy,SurpriseZscore,65
-0.0718474812830043,0.0339381632064965,0.0342588730868673,-2.11701148485405,0.00250102330066715,0.00250102330066715,University of Michigan Sentiment,USSV015Curncy,SurpriseZscore,120
-7.76453394512725,8.37504462360765,0.353872751878908,-0.927103590975564,0.00518874614409559,0.00518874614409548,CPI MoM,USSV015Curncy,SurpriseZscore,77
-40.7694888181774,21.521154528934,0.0581730847364208,-1.89439134240521,0.0448281359699337,0.0448281359699336,FOMC Rate Decision,USSV015Curncy,SurpriseZscore,41
-9.41127121551786,7.16684360038956,0.18912627195729,-1.31316821466654,-0.0483443553249827,-0.0483443553249827,GDP Annualized QoQ,USSV015Curncy,SurpriseZscore,67
-0.0232095831447542,0.0267475414156427,0.385543406741345,-0.867727720618861,-0.000618429689347666,-0.000618429689347666,Initial Jobless Claims,USSV015Curncy,SurpriseZscore,266
-0.129850117839253,0.154979527829903,0.402113066901506,-0.837853358165924,0.050395816308183,0.050395816308183,ISM Manufacturing,USSV015Curncy,SurpriseZscore,32
0.0649493096584941,0.0412477755338466,0.115345654259249,1.57461363232058,-0.133079008739854,-0.133079008739854,Change in Non-farm Payrolls,USSV015Curncy,SurpriseZscore,61
10.1720444118187,8.41761350502798,0.226884293679663,1.20842378968134,0.00586161821507514,0.00586161821507514,PCE Core Deflator MoM,USSV015Curncy,SurpriseZscore,57
-7.22550111628692,8.64454097879509,0.403241797153463,-0.835845550852376,-0.000553299613512026,-0.000553299613512026,Retail Sales Advance MoM,USSV015Curncy,SurpriseZscore,53
-3.90737973228731,6.2238751477672,0.530131711833569,-0.627804967085349,-0.246518813215647,-0.246518813215647,Unemployment Rate,USSV015Curncy,SurpriseZscore,65
-0.0975774469698202,0.0380333447223611,0.0103004570965138,-2.56557627739879,0.0330047902055175,0.0330047902055175,University of Michigan Sentiment,USSV025Curncy,SurpriseZscore,120
-7.86502537900644,7.48468967901724,0.29334349190799,-1.05081515951896,0.00776505797747939,0.00776505797747939,CPI MoM,USSV025Curncy,SurpriseZscore,77
-31.4987737373992,19.8739135019737,0.112982102155216,-1.58493060434579,0.00285687532765055,0.00285687532765055,FOMC Rate Decision,USSV025Curncy,SurpriseZscore,41
-7.53549608496054,5.62463132303577,0.180332633870815,-1.33973155788874,-0.0519057548437252,-0.0519057548437252,GDP Annualized QoQ,USSV025Curncy,SurpriseZscore,67
-0.0316136507420885,0.0235362373146707,0.179210291848967,-1.34319051594466,0.00313797759029932,0.00313797759029932,Initial Jobless Claims,USSV025Curncy,SurpriseZscore,266
-0.0740429345896182,0.113633113058436,0.514661529839308,-0.651596463361356,0.0249639227192744,0.0249639227192744,ISM Manufacturing,USSV025Curncy,SurpriseZscore,32
0.0424799290232681,0.0355885617580109,0.232618840200198,1.19363994847884,-0.0552243393295673,-0.0552243393295673,Change in Non-farm Payrolls,USSV025Curncy,SurpriseZscore,61
6.87125344099837,7.31747171987403,0.347720395492107,0.939020156693773,-0.0123333013921285,-0.0123333013921285,PCE Core Deflator MoM,USSV025Curncy,SurpriseZscore,57
-2.75271332616228,6.42994788212674,0.668572356964738,-0.428108186353108,-0.011128298576081,-0.011128298576081,Retail Sales Advance MoM,USSV025Curncy,SurpriseZscore,53
-2.24248707869717,4.49349064921526,0.617742503228675,-0.499052352337441,-0.0779606492710505,-0.0779606492710505,Unemployment Rate,USSV025Curncy,SurpriseZscore,65
-0.0612917515824993,0.0329867582158652,0.0631588775056595,-1.85807138674878,0.014327546795132,0.014327546795132,University of Michigan Sentiment,USSV0C10Curncy,SurpriseZscore,120
-7.91409428419599,8.64085129515041,0.359723075144056,-0.915892892247514,0.00840895020806376,0.00840895020806365,CPI MoM,USSV0C10Curncy,SurpriseZscore,77
-30.8569629342016,27.5201038043219,0.262180742353735,-1.12125169125836,0.0291225493589387,0.0291225493589387,FOMC Rate Decision,USSV0C10Curncy,SurpriseZscore,41
-0.377169802858279,4.70642854981667,0.93612648100531,-0.080139281594527,-0.00376917799072407,-0.00376917799072407,GDP Annualized QoQ,USSV0C10Curncy,SurpriseZscore,67
-0.0113421855931188,0.0352080953976009,0.747341263012565,-0.322147093304333,-0.00643854017891776,-0.00643854017891776,Initial Jobless Claims,USSV0C10Curncy,SurpriseZscore,266
-0.333329131506974,0.231897410779636,0.150604621986904,-1.43739910845199,0.190573477622334,0.190573477622334,ISM Manufacturing,USSV0C10Curncy,SurpriseZscore,32
0.077247602534795,0.0575397938844558,0.179431513197368,1.34250745996612,-0.163046205738304,-0.163046205738304,Change in Non-farm Payrolls,USSV0C10Curncy,SurpriseZscore,61
12.7486113659999,8.76433224224475,0.145779598451203,1.45460156160564,0.0174318754363605,0.0174318754363606,PCE Core Deflator MoM,USSV0C10Curncy,SurpriseZscore,57
-6.48770476955863,5.95405944853355,0.27587742274913,-1.08962714021213,0.0134509008360738,0.0134509008360738,Retail Sales Advance MoM,USSV0C10Curncy,SurpriseZscore,53
-2.79283018094299,8.05588793819798,0.72883034275753,-0.346681855851104,-0.214034645070246,-0.214034645070246,Unemployment Rate,USSV0C10Curncy,SurpriseZscore,65
-0.0624373695488461,0.0287525577594163,0.0298902711522174,-2.17154140063933,0.0203470754284101,0.0203470754284101,University of Michigan Sentiment,USSV0F10Curncy,SurpriseZscore,120
-10.0947545271242,7.54139441911239,0.180707665850655,-1.33857930856139,0.000658227582358895,0.000658227582358895,CPI MoM,USSV0F10Curncy,SurpriseZscore,77
-24.6242846735092,21.8645808920379,0.26007325420765,-1.12621800505109,0.00553727832043771,0.0055372783204376,FOMC Rate Decision,USSV0F10Curncy,SurpriseZscore,41
-4.81834996115267,4.14578213516517,0.245142287810789,-1.16222941873445,-0.00983280139956588,-0.00983280139956588,GDP Annualized QoQ,USSV0F10Curncy,SurpriseZscore,67
-0.00874776544991558,0.0277024420811735,0.752172560636004,-0.315775967486293,-0.000769323557905377,-0.000769323557905377,Initial Jobless Claims,USSV0F10Curncy,SurpriseZscore,266
-0.193057626932134,0.187359148534198,0.30281536027214,-1.03041473257387,0.0943944117851285,0.0943944117851285,ISM Manufacturing,USSV0F10Curncy,SurpriseZscore,32
0.0261421234616437,0.0478962781744992,0.585198617328255,0.545806990814627,-0.111186107519152,-0.111186107519152,Change in Non-farm Payrolls,USSV0F10Curncy,SurpriseZscore,61
8.35063559062828,7.04417979712661,0.235833253125104,1.18546599194339,0.0132315243278514,0.0132315243278514,PCE Core Deflator MoM,USSV0F10Curncy,SurpriseZscore,57
-9.84898555121726,6.66429208150467,0.139441444203738,-1.47787423341648,0.0263617038894423,0.0263617038894423,Retail Sales Advance MoM,USSV0F10Curncy,SurpriseZscore,53
-2.20247658175003,5.15987924226483,0.669491108698495,-0.426846536195931,-0.222122887944388,-0.222122887944388,Unemployment Rate,USSV0F10Curncy,SurpriseZscore,65
-0.071895362087682,0.0268146110030206,0.00733584364162354,-2.68120100938937,0.0248025746245453,0.0248025746245453,University of Michigan Sentiment,USSV0110Curncy,SurpriseZscore,120
-8.23797899765604,7.013403373599,0.240152763282217,-1.17460504676899,0.0118910817152594,0.0118910817152594,CPI MoM,USSV0110Curncy,SurpriseZscore,77
-22.1531854564247,13.2595012770588,0.0947729505703282,-1.67074047458735,0.0162199262165347,0.0162199262165347,FOMC Rate Decision,USSV0110Curncy,SurpriseZscore,41
-2.88921012237427,4.51231359280571,0.521981077015367,-0.640294621140856,-0.0140772540524641,-0.0140772540524641,GDP Annualized QoQ,USSV0110Curncy,SurpriseZscore,67
-0.0112379725263726,0.0221611719047727,0.612083317283315,-0.507101906643858,-0.00145639368805384,-0.00145639368805384,Initial Jobless Claims,USSV0110Curncy,SurpriseZscore,266
-0.161285415893732,0.127040613952708,0.204242151450689,-1.26955790652721,0.102599141097654,0.102599141097654,ISM Manufacturing,USSV0110Curncy,SurpriseZscore,32
0.0546923750186891,0.0344139448828979,0.112003876177811,1.58925038105319,-0.128232142752536,-0.128232142752536,Change in Non-farm Payrolls,USSV0110Curncy,SurpriseZscore,61
5.5187123019514,6.07829148568331,0.363910937056722,0.907938080124995,0.00186261212651406,0.00186261212651406,PCE Core Deflator MoM,USSV0110Curncy,SurpriseZscore,57
-3.65815130882457,5.81780033363132,0.529489177048918,-0.628785984228036,-0.0107023464261655,-0.0107023464261655,Retail Sales Advance MoM,USSV0110Curncy,SurpriseZscore,53
-3.26046271430078,4.46025874760003,0.464777294627473,-0.731003042380705,-0.287072234532401,-0.287072234532401,Unemployment Rate,USSV0110Curncy,SurpriseZscore,65
-0.0725630943587047,0.0259874755823118,0.00523456016328672,-2.79223328671809,0.0335766053969242,0.0335766053969242,University of Michigan Sentiment,USSV0210Curncy,SurpriseZscore,120
